burst_id,conference,session,center_time_sec,burst_score,num_participants,nearest_speaker,nearest_sentence,nearest_time_sec,sent_time_sec,rel_sec,speaker,sentence,is_nearest,annotations,dialogue_act
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,917.7752808988764,-2.583271732702542,Wilfred van der Donk,And then they bend them and they put them together in in in the way they have.,False,"{'explain or define term or concept': 'He is explaining how the resource corporation came up with the prompts.', 'assign task': 'He is assigning Kristen the task of reporting to the entire group about what they talked about.'}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,917.8090909090909,-2.549461722488104,William Witola,"Uh because immune would be like you know, it can be vaccinated people or but here we're looking at, you know",False,"[{'expand on existing idea': ""William is building on the previous discussion about the immune responses of initial human hosts by suggesting to specify it as innate responses, because 'immune' can include vaccinated people, while they are focusing on initial responses.""}, {'ask clarifying question': ""William is asking if they can specify 'immune responses' as 'innate responses' to clarify the type of immune response they are discussing.""}]",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,918.7894736842104,-1.5690789473685527,Wilfred van der Donk,"So so coming back to my question, is there a depository?",False,"{'ask clarifying question': ""Wilfred is asking if there are databases that focus on predicting susceptibility to parasites based on host or parasite genetics, following up on William's presentation of data on toxoplasma susceptibility in different hosts.""}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,920.358552631579,0.0,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",True,"[{'present new idea': 'The speaker introduces the idea of focusing on intervention strategies by understanding pathogen differences, mutations, and adaptation mechanisms to new hosts, which is a novel suggestion in the context of the discussion.'}, {'expand on existing idea': 'The speaker expands on the idea of understanding pathogen adaptation by suggesting specific molecular mechanisms like receptor identification or targeting signaling cascades, building upon the general discussion of genetics and biochemistry.'}, {'propose decision': 'The speaker proposes that the group should focus on identifying new targets by using genetic tools to manipulate virus genomes and observe the effects, suggesting a direction for future research.'}]",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,923.1123595505618,2.753806918982832,Wilfred van der Donk,"That doesn't mean that we need to be uh limited to that, although we do.",False,"{'explain or define term or concept': 'He is explaining how the resource corporation came up with the prompts.', 'assign task': 'He is assigning Kristen the task of reporting to the entire group about what they talked about.'}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,924.9501069137564,4.5915542821774125,William Witola,Like all pathogens that go into the cell and form a vacu around them are attacked pretty much in the same way by the host.,False,"[{'ask clarifying question': 'William is asking if susceptibility to one virus implies susceptibility to others, seeking clarification on the generalizability of susceptibility features across different pathogens, building on the discussion about host genetics and pathogen spillover.'}, {'expand on existing idea': ""William expands on the idea of host susceptibility by providing the example of toxoplasma and how the host's mechanisms to counteract it are similar to those used against other intracellular pathogens like tuberculosis, building on the discussion about host genetics and pathogen spillover.""}]",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,925.0206766917292,4.6621240601502905,Wilfred van der Donk,Is there so so you you clearly present data that is out there for parasites focusing in this case on the host to to predict susceptibility.,False,"{'ask clarifying question': ""Wilfred is asking if there are databases that focus on predicting susceptibility to parasites based on host or parasite genetics, following up on William's presentation of data on toxoplasma susceptibility in different hosts.""}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,927.0,6.641447368421041,Joyce Jose,"and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do in a regular basis and I actually can when you use inhibitors, you can see them",False,"[{'expand on existing idea': 'This sentence expands on the previous discussion about GTPases and their role in virus replication, adding details about how live cell imaging is used to visualize these processes with fluorescently tagged proteins and organelle markers.'}, {'explain or define term or concept': 'The speaker explains the process of using fluorescently tagged proteins and organelle markers in live cell imaging to visualize virus replication and the effects of inhibitors, providing clarity on their methodology.'}]",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,929.8370786516854,9.478526020106415,Wilfred van der Donk,Kristen does have to report to the entire group about what we talked about with respect to biochemistry and genetics.,False,"{'explain or define term or concept': 'He is explaining how the resource corporation came up with the prompts.', 'assign task': 'He is assigning Kristen the task of reporting to the entire group about what they talked about.'}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,930.0,9.64144736842104,Kristin Koutmou,"Sure, so innate immune response.",False,"[{'confirm decision': ""Kristin is confirming William's suggestion to specify 'immune responses' as 'innate immune response', finalizing the change to the notes.""}]",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,931.7312030075188,11.372650375939884,Wilfred van der Donk,But are there are there databases there either for the parasites or for,False,"{'ask clarifying question': ""Wilfred is asking if there are databases that focus on predicting susceptibility to parasites based on host or parasite genetics, following up on William's presentation of data on toxoplasma susceptibility in different hosts.""}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,932.0,11.64144736842104,Kristin Koutmou,Seems reasonable.,False,"{'express agreement': ""Kristin Koutmou explicitly agrees with William Witola's suggestion to specify 'innate responses', confirming that it is a reasonable modification to the notes.""}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,933.6907894736842,13.332236842105203,Joyce Jose,So is it receptor new receptor identifying or something uh after going in it's targeting some other signaling cascade or uh something like that.,False,"[{'present new idea': 'The speaker introduces the idea of focusing on intervention strategies by understanding pathogen differences, mutations, and adaptation mechanisms to new hosts, which is a novel suggestion in the context of the discussion.'}, {'expand on existing idea': 'The speaker expands on the idea of understanding pathogen adaptation by suggesting specific molecular mechanisms like receptor identification or targeting signaling cascades, building upon the general discussion of genetics and biochemistry.'}, {'propose decision': 'The speaker proposes that the group should focus on identifying new targets by using genetic tools to manipulate virus genomes and observe the effects, suggesting a direction for future research.'}]",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,934.5,14.14144736842104,Wilfred van der Donk,"Yeah, go ahead, Kristen.",False,"{'encourage participation': 'Wilfred encourages Kristen to speak, likely in response to a previous request or to continue a discussion.'}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,935.2562366357804,14.897684004201437,William Witola,So it's basically dependent on how does the pathogen invade the host and how does it uh protect itself from the host.,False,"[{'ask clarifying question': 'William is asking if susceptibility to one virus implies susceptibility to others, seeking clarification on the generalizability of susceptibility features across different pathogens, building on the discussion about host genetics and pathogen spillover.'}, {'expand on existing idea': ""William expands on the idea of host susceptibility by providing the example of toxoplasma and how the host's mechanisms to counteract it are similar to those used against other intracellular pathogens like tuberculosis, building on the discussion about host genetics and pathogen spillover.""}]",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,935.5,15.14144736842104,William Witola,Yeah.,False,"{'express agreement': ""William Witola says 'Yeah' in response to Wilfred van der Donk's question about whether there are databases for parasites or hosts to predict susceptibility, indicating agreement that such databases exist.""}",
10,2021_10_01_MZT_S11,2021_10_01_MZT_S11,920.358552631579,0.1428571428571428,2,Joyce Jose,"Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?",920.358552631579,940.071770334928,19.713217703349073,William Witola,So the the kind of data we used was not that we got samples and sequenced these individuals.,False,"{'provide supporting evidence': ""William explains that they used existing databases to analyze sequences, providing evidence for the availability of such resources, which is in response to Wilfred's question about databases for predicting spillover."", 'expand on existing idea': 'William expands on the idea of using databases by explaining that the kind of data used depends on what you want to do and how it correlates to the populations that you want to deal with, building upon the previous discussion about identifying genetic markers for predicting spillover.'}",
