burst_id,conference,session,center_time_sec,burst_score,num_participants,nearest_speaker,nearest_sentence,nearest_time_sec,sent_time_sec,rel_sec,speaker,sentence,annotations,dialogue_act
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1052.5,-13.166666666666742,Danae Schulz,They're using host machinery.,"{'expand on existing idea': ""This utterance expands on Kristin's idea about modifications in RNA viruses being put in by host protein machinery, building on the previous discussion about the role of host machinery in making changes.""}",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1054.0,-11.666666666666742,Danae Schulz,"And so then if we targeted that, couldn't that mess up the host?","{'ask clarifying question': ""Danae is asking Kristin to clarify the implications of targeting the host machinery that modifies RNA viruses, specifically if it could harm the host, following Kristin's explanation of how host machinery introduces these modifications.""}",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1054.220848056537,-11.445818610129663,Dana Mitzel,So I do agree with William that with that it's probably a lot of the host and the epigenetics and just the genetics can play an important role.,"[{'provide supporting evidence': 'Danae supports her claim about the difficulty of identifying genetic determinants for spillover by mentioning the example of Ebola, where few genetic changes correlate with virulence, and also mentions West Nile and SARS CO2 where changes are being tracked but correlation is difficult.'}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1055.3636363636365,-10.303030303030255,Wilfred van der Donk,Interesting.,{'assign task': 'Wilfred is assigning the task of sharing the screen and notes to Kristen.'},
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1055.5,-10.166666666666742,Kristin Koutmou,"Not maybe, maybe not.","{'reject idea': ""Kristin is responding to Danae's suggestion of targeting the host machinery, and she is rejecting the idea that it might not mess up the host.""}",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1058.088,-7.578666666666777,Kristin Koutmou,Because there's also a lot of cross talk between them.,"[{'explain or define term or concept': ""Kristin explains that while the enzyme machinery is conserved, the targeting domains are not, clarifying a concept related to host-virus interactions in response to Danae's question about targeting host machinery.""}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1059.3636363636365,-6.303030303030255,Wilfred van der Donk,"Um so Kristen, can you share the screen then and uh and share with all of us the notes you have taken and then everybody",{'assign task': 'Wilfred is assigning the task of sharing the screen and notes to Kristen.'},
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1060.9493333333332,-4.7173333333334995,Kristin Koutmou,It's it's messed up.,"[{'explain or define term or concept': ""Kristin explains that while the enzyme machinery is conserved, the targeting domains are not, clarifying a concept related to host-virus interactions in response to Danae's question about targeting host machinery.""}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1064.989247311828,-0.6774193548387757,Kristin Koutmou,"Yes, and it's a hot mess right now, so we're going to go through and pull.","[{'express agreement': ""Kristin expresses agreement with Wilfred's request to share the screen, finalizing the transition to the next phase of the meeting.""}, {'express humor': ""Kristin expresses humor by calling the notes a 'hot mess', likely to lighten the mood before sharing potentially disorganized notes.""}, {'express enthusiasm': ""Kristin expresses enthusiasm with the word 'Excellent', indicating a positive attitude towards sharing the notes and moving forward.""}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1065.6666666666667,0.0,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,"[{'present new idea': 'Joyce introduces the use of live cell imaging in her lab to study antivirals and virus replication, which is a novel approach not previously discussed in the conversation.'}, {'expand on existing idea': ""Joyce expands on the idea of biochemical tools to understand how infections cross species boundaries by providing a specific example of using live cell imaging to study antivirals and virus replication, building upon Wilfred's prompt about biochemical tools.""}, {'provide supporting evidence': 'Joyce provides supporting evidence for the effectiveness of their approach by mentioning their success in identifying compounds that inhibit viruses, strengthening the idea of using live cell imaging.'}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1067.489247311828,1.8225806451612243,Kristin Koutmou,So we're Excellent.,"[{'express agreement': ""Kristin expresses agreement with Wilfred's request to share the screen, finalizing the transition to the next phase of the meeting.""}, {'express humor': ""Kristin expresses humor by calling the notes a 'hot mess', likely to lighten the mood before sharing potentially disorganized notes.""}, {'express enthusiasm': ""Kristin expresses enthusiasm with the word 'Excellent', indicating a positive attitude towards sharing the notes and moving forward.""}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1069.118374558304,3.45170789163717,Dana Mitzel,"Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS CO2, um, you know, they they see the changes in the mutants, they're doing the sequencing and they're they're trying to correlate it to other stuff, but um, so for me it it can be very dependent, but it's a very difficult aspect to determine.","[{'provide supporting evidence': 'Danae supports her claim about the difficulty of identifying genetic determinants for spillover by mentioning the example of Ebola, where few genetic changes correlate with virulence, and also mentions West Nile and SARS CO2 where changes are being tracked but correlation is difficult.'}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1069.9973333333332,4.330666666666502,Kristin Koutmou,"So any enzyme the machinery, right, the mechanism tends to be conserved, but how they target their individual their you know, the the targeting domains tend not to be so well conserved um between different species.","[{'explain or define term or concept': ""Kristin explains that while the enzyme machinery is conserved, the targeting domains are not, clarifying a concept related to host-virus interactions in response to Danae's question about targeting host machinery.""}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1074.4895635673624,8.822896900695696,Danae Schulz,"I think if we could get single cell epigenetic assays working better um then it could help us take these samples where we don't have a lot of material um from the host, but maybe you have some saliva and maybe you can do some single cell, you know, from a very small sample to some single cell epigenetic sequencing.","[{'present new idea': ""Danae introduces the idea of improving single-cell epigenetic assays to better analyze host samples with limited material, which hasn't been discussed before.""}, {'expand on existing idea': 'Danae expands on the idea of using single cell epigenetic sequencing or single cell transcriptomics to analyze small samples, building on the previous discussion about the difficulty of obtaining host epigenetic data.'}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1081.636,15.969333333333225,Kristin Koutmou,So like eukaryotic pseudouridine synthesis species for example have really different um,"[{'explain or define term or concept': ""Kristin explains that while the enzyme machinery is conserved, the targeting domains are not, clarifying a concept related to host-virus interactions in response to Danae's question about targeting host machinery.""}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1081.8235294117649,16.156862745098124,Kristin Koutmou,"All right, so I I think the first thing we need or the thing that I would be be most useful for me to get your help with is to figure out which one of these we actually want to share out because we had a lot of ideas, but I think we should maybe prioritize when we share out.","[{'propose decision': 'Kristin suggests prioritizing which ideas to share out, framing it as a decision for the group to make, building on the previous discussion about various ideas and technologies.'}]",
16,2021_10_01_MZT_S11,2021_10_01_MZT_S11,1065.6666666666667,0.1428571428571428,2,Joyce Jose,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,1065.6666666666667,1084.1982378854625,18.53157121879576,Kristin Koutmou,"Joyce, I think that's really cool.","{'express enthusiasm': 'Kristin expresses enthusiasm for Joyce\'s work by saying ""I think that\'s really cool.""', 'expand on existing idea': ""Kristin builds on Joyce's idea of using live cell imaging to study antivirals by suggesting using the same tool to investigate enzymes or pathways that could disrupt viral entry or induce mutations that hinder viral function, expanding the scope of the tool's application."", 'encourage participation': 'Kristin is encouraging Joyce to participate by asking her if she could use the same tool to ask questions or make hypotheses on class of enzymes or pathways.'}",
