burst_id,conference,session,center_time_sec,burst_score,num_participants,nearest_speaker,nearest_sentence,nearest_time_sec,sent_time_sec,rel_sec,speaker,sentence,is_nearest,annotations,dialogue_act
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,677.9221360381862,-6.577863961813819,William Witola,"So if they are infected during that time, they are born with severe infection like brain damage, eye damage and often, you know, they don't live long.",False,"[{'provide supporting evidence': ""William is responding to Wilfred's question about identifying genetic markers that predict spillover by describing a study on toxoplasma to provide evidence related to host genetics and susceptibility to infection.""}, {'explain or define term or concept': ""William explains that inflammasomes are important for innate immune responses that activate the expression of cytokines, providing a definition for the term 'inflammasome'.""}]",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,678.3719892952721,-6.128010704727899,Cheryl Andam,"So some would be, you know, more host restricted, some would have broad host range, but all of these within a single species.",False,"{'present new idea': 'The speaker introduces the idea of investigating genetic variants that contribute to the success of different bacterial strains in colonizing various hosts, which is a novel research direction within the conversation.', 'explain or define term or concept': 'The speaker explains the concept of different bacterial strains and lineages within a single species of a pathogen, clarifying the context for the subsequent discussion.', 'expand on existing idea': 'The speaker expands on the initial idea by suggesting specific approaches like looking at positive and negative selection to identify genetic variants responsible for host colonization success, building upon the initial research direction.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,679.425855513308,-5.074144486692035,Wilfred van der Donk,Uh but uh yesterday we took a minute to think about these.,False,"{'ask clarifying question': 'The speaker asks if everyone can see the PowerPoint slide, seeking confirmation.', 'explain or define term or concept': ""The speaker explains that they don't have to stick to the prompts and can talk about anything related to genetics and biochemistry, clarifying the scope of the discussion."", 'encourage participation': 'The speaker encourages participants to bring up anything they would like to talk about, promoting open discussion.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,680.6205211726385,-3.8794788273614813,Dana Mitzel,Um but unfortunately I don't have more information on it.,False,"{'expand on existing idea': 'Dana is expanding on the existing idea of metabolomics and proteome-based studies, mentioning that metabolomics data is starting to come out, particularly in cell culture-based studies, and relating it to dengue.', 'provide supporting evidence': 'Dana provides supporting evidence by mentioning that there are a couple of papers related to metabolomics and dengue, suggesting that there is some existing research in this area.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,683.8973384030418,-0.6026615969582281,Wilfred van der Donk,We don't have to stick to these prompts.,False,"{'ask clarifying question': 'The speaker asks if everyone can see the PowerPoint slide, seeking confirmation.', 'explain or define term or concept': ""The speaker explains that they don't have to stick to the prompts and can talk about anything related to genetics and biochemistry, clarifying the scope of the discussion."", 'encourage participation': 'The speaker encourages participants to bring up anything they would like to talk about, promoting open discussion.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,684.5,0.0,Joyce Jose,Yeah.,True,"{'express agreement': ""Joyce is agreeing with Kristin's previous statement that the points she is making are broadly true.""}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,684.9683377308706,0.468337730870644,Wilfred van der Donk,I think if there's something that I've heard to in today's discussion compared to previous discussions is how much we we don't know and how much we need and how hard this is.,False,"{'express frustration': 'The speaker expresses the difficulty and lack of knowledge in the field, indicating a level of frustration with the current state of understanding.', 'acknowledge contribution': ""The speaker acknowledges the group's discussion and expresses that it is fine to express their view, recognizing the value of their input."", 'encourage participation': 'The speaker encourages the group to express their view, inviting them to contribute to the discussion.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,685.7850162866449,1.2850162866449182,Dana Mitzel,I just know that is an area where there's a little bit more studies that are coming out on it.,False,"{'expand on existing idea': 'Dana is expanding on the existing idea of metabolomics and proteome-based studies, mentioning that metabolomics data is starting to come out, particularly in cell culture-based studies, and relating it to dengue.', 'provide supporting evidence': 'Dana provides supporting evidence by mentioning that there are a couple of papers related to metabolomics and dengue, suggesting that there is some existing research in this area.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,687.3562231759657,2.856223175965738,Dana Mitzel,"So but the thing is, but they're very conserved.",False,"[{'expand on existing idea': ""Dana expands on the idea of targeting host proteins for antiviral strategies, building on Joyce's mention of targeting host proteins that modify RNA by describing a project that will look at GTPases as a target for virus replication.""}, {'explain or define term or concept': 'Dana explains that GTPases are important for virus replication because they rearrange the actin and the side of skeleton.'}]",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,689.0781622911694,4.578162291169406,William Witola,"Then there are those who get infected while in the womb, but you know, they are born normally, but they have a parasite.",False,"[{'provide supporting evidence': ""William is responding to Wilfred's question about identifying genetic markers that predict spillover by describing a study on toxoplasma to provide evidence related to host genetics and susceptibility to infection.""}, {'explain or define term or concept': ""William explains that inflammasomes are important for innate immune responses that activate the expression of cytokines, providing a definition for the term 'inflammasome'.""}]",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,689.2813688212927,4.7813688212927445,Wilfred van der Donk,We can talk about anything that has to do with genetics and with biochemistry.,False,"{'ask clarifying question': 'The speaker asks if everyone can see the PowerPoint slide, seeking confirmation.', 'explain or define term or concept': ""The speaker explains that they don't have to stick to the prompts and can talk about anything related to genetics and biochemistry, clarifying the scope of the discussion."", 'encourage participation': 'The speaker encourages participants to bring up anything they would like to talk about, promoting open discussion.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,691.5,7.0,Wilfred van der Donk,"Any other topics, thoughts, questions for each other?",False,"{'encourage participation': 'Wilfred is encouraging participation by inviting others to share their topics, thoughts, or questions.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,692.1129261363636,7.612926136363626,Brenda Rubenstein,"That was it was also interesting the question that Dana hit it to to some degree um of you know, whether we should so so right now we we vaccinate people for example based upon you know, blunt characteristics that that have to do with with BMI and age and things like that.",False,"{'present new idea': ""Brenda introduces the idea of tailoring vaccination strategies based on an individual's genetic susceptibility to a disease, potentially leading to more mutations due to their immune system response, which is a novel concept not previously discussed."", 'ask clarifying question': ""Brenda asks if programs exist that tailor treatment based on an individual's genetic susceptibility to disease, which is a request for information."", 'propose decision': 'Brenda proposes that individuals with a higher genetic susceptibility to fostering mutations should be treated faster, suggesting a concrete choice for the group to consider.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,692.4138054363377,7.913805436337725,Dana Mitzel,They're very conserved different than between the million species and there's they're also fairly conserved in the insects as well.,False,"[{'expand on existing idea': ""Dana expands on the idea of targeting host proteins for antiviral strategies, building on Joyce's mention of targeting host proteins that modify RNA by describing a project that will look at GTPases as a target for virus replication.""}, {'explain or define term or concept': 'Dana explains that GTPases are important for virus replication because they rearrange the actin and the side of skeleton.'}]",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,693.4014272970562,8.901427297056216,Cheryl Andam,"So I would be very interested in to find out more about what are the um uh different um genetic variants that make these different strains, different lineages more successful in certain host species.",False,"{'present new idea': 'The speaker introduces the idea of investigating genetic variants that contribute to the success of different bacterial strains in colonizing various hosts, which is a novel research direction within the conversation.', 'explain or define term or concept': 'The speaker explains the concept of different bacterial strains and lineages within a single species of a pathogen, clarifying the context for the subsequent discussion.', 'expand on existing idea': 'The speaker expands on the initial idea by suggesting specific approaches like looking at positive and negative selection to identify genetic variants responsible for host colonization success, building upon the initial research direction.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,695.1933174224343,10.693317422434347,William Witola,It doesn't cause any damage.,False,"[{'provide supporting evidence': ""William is responding to Wilfred's question about identifying genetic markers that predict spillover by describing a study on toxoplasma to provide evidence related to host genetics and susceptibility to infection.""}, {'explain or define term or concept': ""William explains that inflammasomes are important for innate immune responses that activate the expression of cytokines, providing a definition for the term 'inflammasome'.""}]",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,697.9683377308708,13.468337730870758,Wilfred van der Donk,"Uh that doesn't make it less important, but I think it's fine to to express our view that maybe people in other groups that that would have different opinions, but we can only discuss what we talked about.",False,"{'express frustration': 'The speaker expresses the difficulty and lack of knowledge in the field, indicating a level of frustration with the current state of understanding.', 'acknowledge contribution': ""The speaker acknowledges the group's discussion and expresses that it is fine to express their view, recognizing the value of their input."", 'encourage participation': 'The speaker encourages the group to express their view, inviting them to contribute to the discussion.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,698.361216730038,13.861216730037995,Wilfred van der Donk,"Uh and again, uh since this is now the third breakout session, uh you know that uh just it's a free wheeling environment.",False,"{'ask clarifying question': 'The speaker asks if everyone can see the PowerPoint slide, seeking confirmation.', 'explain or define term or concept': ""The speaker explains that they don't have to stick to the prompts and can talk about anything related to genetics and biochemistry, clarifying the scope of the discussion."", 'encourage participation': 'The speaker encourages participants to bring up anything they would like to talk about, promoting open discussion.'}",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,699.407816229117,14.907816229116975,William Witola,"So what we did then, we observed where there was generational differences.",False,"[{'provide supporting evidence': ""William is responding to Wilfred's question about identifying genetic markers that predict spillover by describing a study on toxoplasma to provide evidence related to host genetics and susceptibility to infection.""}, {'explain or define term or concept': ""William explains that inflammasomes are important for innate immune responses that activate the expression of cytokines, providing a definition for the term 'inflammasome'.""}]",
9,2021_10_01_MZT_S11,2021_10_01_MZT_S11,684.5,0.1428571428571428,2,Joyce Jose,Yeah.,684.5,701.7707182320443,17.27071823204426,Kristin Koutmou,I guess I'm kind of curious what everybody would most like to know in terms of genetics and biochemistry.,False,"{'encourage participation': 'Kristin is asking the other participants what they would like to know about genetics and biochemistry, inviting them to contribute to the discussion.'}",
